,summary,Deutschland,Brasilien,USA,Frankreich,UN,China,Russland,Ukraine,word
Krieg,5.880396567529681,-0.6535378912882132,-0.11754900971403924,-0.12257668394927995,-0.8528386181916575,0.0,0.4535612403797559,1.0429325266312681,-0.7933304485955126,Krieg
klima krieg,2.552763951408377,-0.2793792053731837,0.23868943547895263,-0.09215761743394409,-0.018391089783123503,0.0,-0.11031134278020302,0.5766825900646889,0.041117079813021845,klima krieg
Ukraine,9.5058162832315,0.09467638346769863,-0.22721437386398088,-1.4068847943527196,-1.333118266701899,0.0,-0.3026353829409017,0.9620818421905101,-1.2736100971057538,Ukraine
krieg ukraine,3.5516681671932364,-0.22586476969977004,-0.11113663443396263,-0.42239834211629423,-0.3486318144654735,0.0,-0.44055206746255277,1.0897319916759591,-0.28912364486932834,krieg ukraine
Noch,2.5207171665318793,-0.26674598161687374,0.21996269263435828,-0.07952439367763414,-0.005757866026813534,0.0,-0.09767811902389308,0.5544329753600267,0.0537503035693317,Noch
spät,3.186372631664593,0.12489539756446098,-0.03761573455514421,-0.31386410648860663,-0.24009757883778599,0.0,-0.3320178318348654,0.29235231661737154,-0.18058940924164082,spät
noch spät,2.4967890633038907,-0.2572080623675915,0.2062618975051104,-0.06998647442835212,0.003780053222468718,0.0,-0.08814019977461084,0.5362299486776262,0.06328822281861363,noch spät
spät atomausstieg,2.4870344619494205,-0.25329355224853556,0.2007390031099764,-0.06607196430929618,0.00769456334152467,0.0,-0.08422568965555474,0.528407043541439,0.06720273293766982,spät atomausstieg
stoppen,2.473131265806312,-0.2476875974005797,0.19292450619369364,-0.06046600946134024,0.013300518189480347,0.0,-0.07861973480759894,0.5168445432701956,0.07280868778562563,stoppen
atomausstieg stopp,2.473131265806312,-0.2476875974005797,0.19292450619369364,-0.06046600946134024,0.013300518189480347,0.0,-0.07861973480759894,0.5168445432701956,0.07280868778562563,atomausstieg stopp
nan,3.910126331401907,0.050629979349667786,-0.013237454991787778,-0.5185506260455046,-0.44478409839468397,0.0,-0.5367043513917633,0.7147199890847297,-0.3852759287985387,nan
LNG,2.313843870603462,-0.004929965409280838,-0.04565561336590327,0.006108902405432433,0.07987543005625329,0.0,-0.012044822940826266,0.01933351748785187,0.13938359965239844,LNG
Dem,2.3173568031775735,-0.002737489423431979,-0.04717268571724979,0.0045918300540861165,0.0783583577049069,0.0,-0.013561895292172589,0.017816445136505623,0.13786652730105203,Dem
lng dem,2.3173568031775735,-0.002737489423431979,-0.04717268571724979,0.0045918300540861165,0.0783583577049069,0.0,-0.013561895292172589,0.017816445136505623,0.13786652730105203,lng dem
Tempo,3.0330338393963423,0.11614624307307897,0.25751370635873194,-0.26454432846392584,-0.19077780081310514,0.0,-0.2826980538101846,-0.2513197133815064,-0.1312696312169599,Tempo
dem tempo,2.3203496439813884,-0.0008786171401614711,-0.04846334145554156,0.003301174315794374,0.07706770196661515,0.0,-0.014852551030464274,0.016525789398213673,0.1365758715627601,dem tempo
geopfert,2.340604226894951,0.01148832590735346,-0.05715457117926757,-0.0053900554079316446,0.06837647224288891,0.0,-0.02354378075419042,0.007834559674487837,0.12788464183903414,geopfert
tempo opfer,2.340604226894951,0.01148832590735346,-0.05715457117926757,-0.0053900554079316446,0.06837647224288891,0.0,-0.02354378075419042,0.007834559674487837,0.12788464183903414,tempo opfer
früher,2.970982786010397,0.053695204538523285,0.3563239631013232,-0.24387374520715518,-0.1701072175563345,0.0,-0.2620274705534141,-0.23064913012473587,-0.11059904796018931,früher
opfer früh,2.3584288104865814,0.02207369045356261,-0.0647410975737311,-0.012976581802395273,0.060789945848425245,0.0,-0.031130307148654057,0.00024803328002394803,0.12029811544457054,opfer früh
undenkbar,2.369610945769458,0.02857727141339618,-0.06947124228853185,-0.01770672651719585,0.0560598011336248,0.0,-0.0358604518634547,-0.004482111434776491,0.11556797072976985,undenkbar
früh undenkbar,2.369610945769458,0.02857727141339618,-0.06947124228853185,-0.01770672651719585,0.0560598011336248,0.0,-0.0358604518634547,-0.004482111434776491,0.11556797072976985,früh undenkbar
Was,3.78187332975218,0.21046323285984403,-0.32508928663559233,-0.48520041949764053,-0.4114338918468197,0.0,0.36142085618220954,-0.47197580441522113,-0.35192572225067453,Was
undenkbar was,2.399268240241824,0.04533625156505738,-0.08190924948329269,-0.030144733711956945,0.043621793938863875,0.0,-0.04829845905821581,-0.01692011862953754,0.10312996353500894,undenkbar was
zählt,2.6998311390875966,0.0857322507790883,-0.19993468849589827,-0.14817017272456232,-0.07440364507374167,0.0,0.1761919464983632,-0.13494555764214305,-0.014895475477596523,zählt
was zähl,2.4103898877563217,0.05144445924760358,-0.08653397208978615,-0.034769456318450215,0.038997071332370487,0.0,-0.052923181664709044,-0.02154484123603084,0.09850524092851581,was zähl
zähl tempo,2.3203496439813884,-0.0008786171401614711,-0.04846334145554156,0.003301174315794374,0.07706770196661515,0.0,-0.014852551030464274,0.016525789398213673,0.1365758715627601,zähl tempo
Geist,2.5821189387119245,0.1352069433549001,-0.15535581445054178,-0.10359129867920598,-0.029824771028385173,0.0,-0.12174502402546471,-0.09036668359678655,0.029683398567760057,Geist
Robert,19.29656661847577,0.7818362482557081,-1.1399714431113603,-2.114908127418532,-2.041141599767711,0.0,-2.133061852764791,-2.1016835123361126,-1.9816334301715661,Robert
geist robert,2.930740677757899,0.2610952175474508,-0.2820006406464128,-0.23023612487507686,-0.15646959722425618,0.0,-0.2483898502213357,-0.21701150979265751,-0.09696142762811105,geist robert
Habeck,23.963682237335746,0.7987309335295851,-1.2447216760938271,-2.331520386881474,-2.257753859230653,0.0,-2.3496741122277323,-2.318295771799054,-2.1982456896345077,Habeck
robert habeck,18.66751687710661,0.7765196321043445,-1.0819247044218676,-2.0817658907663827,-2.007999363115562,0.0,-2.0999196161126417,-2.0685412756839634,-1.948491193519417,robert habeck
Wilhelmshaven,2.5821189387119245,0.1352069433549001,-0.15535581445054178,-0.10359129867920598,-0.029824771028385173,0.0,-0.12174502402546471,-0.09036668359678655,0.029683398567760057,Wilhelmshaven
habeck wilhelmshav,2.5821189387119245,0.1352069433549001,-0.15535581445054178,-0.10359129867920598,-0.029824771028385173,0.0,-0.12174502402546471,-0.09036668359678655,0.029683398567760057,habeck wilhelmshav
Donnerstag,5.053933166869133,0.18987357915037395,0.3383947342421464,0.13998528221011772,-0.7013812001674326,0.0,-0.793301453164512,-0.7619231127358337,-0.6418730305712872,Donnerstag
wilhelmshav donnerstag,2.4469530483638886,0.07088407892455759,-0.10158905536859478,-0.04982453959725888,0.02394198805356189,0.0,-0.06797826494351764,-0.03659992451483944,0.08345015764970687,wilhelmshav donnerstag
Schiff,2.396714482246359,0.04392036037204062,-0.08084429225363086,-0.029079776482295126,0.044686751168525655,0.0,-0.047233501828553764,-0.01585516139987584,0.1041949207646707,Schiff
donnerstag schiff,2.396714482246359,0.04392036037204062,-0.08084429225363086,-0.029079776482295126,0.044686751168525655,0.0,-0.047233501828553764,-0.01585516139987584,0.1041949207646707,donnerstag schiff
bestiegen,2.3808906666276153,0.03503374310785237,-0.07422010587244954,-0.02245559010111374,0.05131093754970694,0.0,-0.04060931544737249,-0.009230975018694361,0.11081910714585201,bestiegen
schiff besteig,2.3808906666276153,0.03503374310785237,-0.07422010587244954,-0.02245559010111374,0.05131093754970694,0.0,-0.04060931544737249,-0.009230975018694361,0.11081910714585201,schiff besteig
schwimmende,2.361437596646875,0.023833843522045078,-0.06601604322189947,-0.014251527450563723,0.05951500020025688,0.0,-0.0324052527968224,-0.0010269123681441795,0.11902316979640234,schwimmende
besteig schwimmend,2.361437596646875,0.023833843522045078,-0.06601604322189947,-0.014251527450563723,0.05951500020025688,0.0,-0.0324052527968224,-0.0010269123681441795,0.11902316979640234,besteig schwimmend
LNG-Terminals,2.345195295130744,0.014240948562484161,-0.05911413845623602,-0.00734962268490009,0.06641690496592051,0.0,-0.025503348031158894,0.005874992397519146,0.12592507456206561,LNG-Terminals
schwimmend lng-terminal,2.345195295130744,0.014240948562484161,-0.05911413845623602,-0.00734962268490009,0.06641690496592051,0.0,-0.025503348031158894,0.005874992397519146,0.12592507456206561,schwimmend lng-terminal
gemietet,2.330485353714398,0.0053559816919540905,-0.05282201072011106,-0.0010574949487751422,0.07270903270204547,0.0,-0.019211220295033863,0.012167120133644285,0.13221720229819062,gemietet
lng-terminal miet,2.330485353714398,0.0053559816919540905,-0.05282201072011106,-0.0010574949487751422,0.07270903270204547,0.0,-0.019211220295033863,0.012167120133644285,0.13221720229819062,lng-terminal miet
griechischen,2.313843870603462,-0.004929965409280838,-0.04565561336590327,0.006108902405432433,0.07987543005625329,0.0,-0.012044822940826266,0.01933351748785187,0.13938359965239844,griechischen
miet griechisch,2.313843870603462,-0.004929965409280838,-0.04565561336590327,0.006108902405432433,0.07987543005625329,0.0,-0.012044822940826266,0.01933351748785187,0.13938359965239844,miet griechisch
Milliardär,2.305718807223912,-0.010045191268252615,-0.04213793330632082,0.009626582465014926,0.08339311011583585,0.0,-0.008527142881243692,0.022851197547434404,0.1429012797119808,Milliardär
griechisch milliardär,2.305718807223912,-0.010045191268252615,-0.04213793330632082,0.009626582465014926,0.08339311011583585,0.0,-0.008527142881243692,0.022851197547434404,0.1429012797119808,griechisch milliardär
Party,2.294964804011808,-0.0169122027002129,-0.03746296597240197,0.014301549798933793,0.08806807744975458,0.0,-0.00385217554732481,0.027526164881353458,0.14757624704589975,Party
milliardär party,2.294964804011808,-0.0169122027002129,-0.03746296597240197,0.014301549798933793,0.08806807744975458,0.0,-0.00385217554732481,0.027526164881353458,0.14757624704589975,milliardär party
glücklich,2.292309448925354,-0.01862504430267292,-0.036305260879304205,0.01545925489203167,0.0892257825428525,0.0,-0.002694470454227228,0.02868386997445105,0.1487339521389975,glücklich
party glücklich,2.292309448925354,-0.01862504430267292,-0.036305260879304205,0.01545925489203167,0.0892257825428525,0.0,-0.002694470454227228,0.02868386997445105,0.1487339521389975,party glücklich
gemacht,2.288216032214938,-0.021279086010349745,-0.03451794725471312,0.01724656851662249,0.09101309616744345,0.0,-0.0009071568296361281,0.030471183599042072,0.15052126576358846,gemacht
glücklich mach,2.288216032214938,-0.021279086010349745,-0.03451794725471312,0.01724656851662249,0.09101309616744345,0.0,-0.0009071568296361281,0.030471183599042072,0.15052126576358846,glücklich mach
Gas,6.196231476158867,0.027649520283375747,0.3908018214217929,-0.9789222235724079,-0.9051556959215871,0.0,-0.9970759489186666,0.7452642574166253,-0.8456475263254418,Gas
Russland,4.358561444888006,-0.31512592132808304,-0.6788875176045321,0.5446116773274448,-0.5533564741823758,0.0,-0.6452767271794551,1.0421134459966173,-0.49384830458623036,Russland
gas russland,2.5613047913872546,-0.2827193434702376,-0.14726227130233402,-0.09549775553099808,-0.02173122788017748,0.0,-0.11365148087725696,0.8731804620723319,0.037776941715967904,gas russland
Wie,6.119115968079586,-0.18196293109926212,-0.6270219900557873,-0.32800344481160426,-0.8926320515280803,0.0,0.3522704137576196,0.9287413185309062,-0.8331238819319353,Wie
russland wie,2.623441228152533,-0.3066894325052482,-0.17123236033734474,-0.1194678445660088,-0.04570131691518803,0.0,-0.13762156991226754,0.9404714895610767,0.013806852680956905,russland wie
Deutschland,12.398494199634975,0.2112114727195337,0.09260823782650456,-1.247318475773776,0.5811255730731922,0.0,-0.7306026665153144,0.15381675417513363,-1.5392812752255496,Deutschland
wie deutschland,2.720105886504157,-0.3428733390999811,-0.2074162669320775,-0.1556517511607416,-0.08188522350992093,0.0,-0.17380547650700037,1.0315260286241985,-0.022377053913775768,wie deutschland
deutschland wladimir,3.1610754792868327,-0.49311484193020133,-0.35765776976229774,-0.30589325399096196,-0.23212672634014125,0.0,-0.3240469793372207,1.3163297335812556,-0.17261855674399607,deutschland wladimir
ausgeliefert,2.842720448789883,-0.3869640288668114,-0.25150695669890777,-0.19974244092757207,-0.1259759132767513,0.0,-0.21789616627383077,1.128544257474693,-0.06646774368060614,ausgeliefert
putin ausliefer,2.842720448789883,-0.3869640288668114,-0.25150695669890777,-0.19974244092757207,-0.1259759132767513,0.0,-0.21789616627383077,1.128544257474693,-0.06646774368060614,putin ausliefer
Podcast,3.3469526327884944,0.0335228485388858,-0.41479572850942564,-0.36303121273808986,-0.2892646850872691,0.0,-0.038669093515164184,0.656141253726968,-0.22975651549112386,Podcast
ausliefer podcast,2.594982730449137,-0.29578239235077375,-0.16032532018287018,-0.10856080441153426,-0.03479427676071366,0.0,-0.12671452975779315,0.9106116620535235,0.024713892835431395,ausliefer podcast
podcast der,2.5430616576605574,-0.2755712628664781,-0.1401141906985743,-0.0883496749272386,-0.01458314727641782,0.0,-0.10650340027349735,0.8518727213529272,0.04492502231972733,podcast der
spiegel deutschland,2.720105886504157,-0.3428733390999811,-0.2074162669320775,-0.1556517511607416,-0.08188522350992093,0.0,-0.17380547650700037,1.0315260286241985,-0.022377053913775768,spiegel deutschland
deutschland gas,2.5272776750253723,-0.2693452363281179,-0.13388816416021446,-0.08212364838887844,-0.008357120738057725,0.0,-0.10027737373513729,0.8328079644304023,0.05115104885808732,deutschland gas
sparen,2.792361357826252,-0.36909013336877927,-0.23363306120087565,-0.18186854542953976,-0.10810201777871918,0.0,-0.20002227077579848,1.0908508195272226,-0.048593848182574007,sparen
gas spar,2.792361357826252,-0.36909013336877927,-0.23363306120087565,-0.18186854542953976,-0.10810201777871918,0.0,-0.20002227077579848,1.0908508195272226,-0.048593848182574007,gas spar
spar wladimir,3.1610754792868327,-0.49311484193020133,-0.35765776976229774,-0.30589325399096196,-0.23212672634014125,0.0,-0.3240469793372207,1.3163297335812556,-0.17261855674399607,spar wladimir
drosselt,2.842720448789883,-0.3869640288668114,-0.25150695669890777,-0.19974244092757207,-0.1259759132767513,0.0,-0.21789616627383077,1.128544257474693,-0.06646774368060614,drosselt
putin drossel,2.842720448789883,-0.3869640288668114,-0.25150695669890777,-0.19974244092757207,-0.1259759132767513,0.0,-0.21789616627383077,1.128544257474693,-0.06646774368060614,putin drossel
Lieferungen,2.640197641510961,-0.3130563092526981,-0.1775992370847947,-0.12583472131345877,-0.052068193662638124,0.0,-0.14398844665971755,0.95735316750203,0.007439975933507053,Lieferungen
drossel lieferung,2.640197641510961,-0.3130563092526981,-0.1775992370847947,-0.12583472131345877,-0.052068193662638124,0.0,-0.14398844665971755,0.95735316750203,0.007439975933507053,drossel lieferung
Jahrelang,2.5564779479600883,-0.28083304031740103,-0.14537596814949758,-0.09361145237816157,-0.019844924727340986,0.0,-0.11176517772442046,0.867616232914035,0.039663244868804175,Jahrelang
Politik,3.2096478315638697,-0.5083637520181392,0.07314808232412003,0.7486381400535269,-0.24737563642807892,0.0,-0.33929588942515837,0.514416606009235,-0.18786746683193364,Politik
jahrelang politik,2.4802556583360804,-0.2505641735903874,-0.11510710142248377,-0.06334258565114793,0.01042394199967289,0.0,-0.08149631099740655,0.7722161844369868,0.06993211159581801,jahrelang politik
politik russland,2.4554338461395435,-0.24050599572651965,-0.10504892355861617,-0.053284407787280254,0.020482119863540333,0.0,-0.071438133133539,0.7376882569756544,0.07999028945968546,politik russland
verlassen,2.4404067296683998,-0.2343672485884717,-0.09891017642056822,-0.047145660649232535,0.026620867001588423,0.0,-0.06529938599549116,0.7158356771069048,0.08612903659773337,verlassen
russland verlass,2.4404067296683998,-0.2343672485884717,-0.09891017642056822,-0.047145660649232535,0.026620867001588423,0.0,-0.06529938599549116,0.7158356771069048,0.08612903659773337,russland verlass
Abhängigkeit,2.820875931867917,0.04440048731075756,-0.24379290937705497,-0.1920283936057191,-0.11826186595489836,0.0,-0.2101821189519779,0.4972279271860217,-0.058753696358753243,Abhängigkeit
wie abhängigkeit,2.4027828309837567,-0.2188301092358576,-0.08337303706795401,-0.03160852129661816,0.04215800635420254,0.0,-0.049762246642876984,0.6576477994951226,0.10166617595034767,wie abhängigkeit
geraten,2.391174040289015,-0.21398700626375056,-0.07852993409584712,-0.02676541832451129,0.04700110932630938,0.0,-0.04491914367076995,0.6386005254569079,0.10650927892245451,geraten
abhängigkeit gerat,2.391174040289015,-0.21398700626375056,-0.07852993409584712,-0.02676541832451129,0.04700110932630938,0.0,-0.04491914367076995,0.6386005254569079,0.10650927892245451,abhängigkeit gerat
Und,4.265010726721319,-0.18412318897421304,-0.6571901545182909,-0.04297990937097046,-0.5316591110961343,0.0,0.32342870653599587,0.43401885318917865,1.3564247507474545,Und
finden,4.3624211266930795,-0.689148432805659,0.4335588496469609,-0.12387866270576052,0.8144668115975889,0.0,0.4414308961557213,0.01630769524606051,-0.4947334530257312,finden
und find,2.3811727255382733,-0.20979563883676,-0.07433856666885648,-0.022574050897520546,0.05119247675330012,0.0,-0.040727776243779275,0.621741794621237,0.11070064634944528,und find
heraus,2.373706983385274,-0.20665539187149823,-0.07119831970359468,-0.01943380393225889,0.054332723718561904,0.0,-0.03758752927851754,0.6088746588120408,0.11384089331470694,heraus
find heraus,2.373706983385274,-0.20665539187149823,-0.07119831970359468,-0.01943380393225889,0.054332723718561904,0.0,-0.03758752927851754,0.6088746588120408,0.11384089331470694,find heraus
Bundestag,4.0785329461517295,0.19576386245155722,0.4737104674253713,-0.5607182944816369,-0.48695176683081615,0.0,-0.5788720198278958,-0.5474936793992173,-0.427443597234671,Bundestag
Olaf,64.59748277820448,0.7296315688745796,-0.7632668556510249,-3.323156386496408,-1.642426637109907,0.0,-1.1428632256439646,-1.76066362071274,-3.189881689249442,Olaf
bundestag olaf,3.076978051160206,0.21240243655394608,0.024342262257659366,-0.27892890586858193,-0.2051623782177611,0.0,-0.2970826312148406,-0.26570429078616253,-0.14565420862161602,bundestag olaf
Scholz,94.41066005928865,0.7104064811521056,-0.6840834477362038,-2.746903538435398,-1.3018681189626702,0.0,-1.166141644687371,-1.566182375432455,-3.5693602366346067,Scholz
olaf scholz,64.9639457367761,0.719351247907377,-0.6903869679613122,-3.3288133777792823,-1.6485680162076937,0.0,-1.0655964064231853,-1.7638757296264256,-3.1955386805323167,olaf scholz
nennt,3.2901679012047045,0.15467397145069592,-0.026040318638230794,0.17269845532042338,-0.27215301237382344,0.0,-0.36407326537090284,-0.3326949249422247,-0.21264484277767837,nennt
scholz nenn,2.7887289779064197,0.1003299662950186,0.13931235007938467,-0.18056687130702848,-0.10680034365620768,0.0,-0.19872059665328717,-0.16734225622460913,-0.04729217406006248,scholz nenn
AfD,3.044580593941072,0.07219094740547315,0.3574849704119478,-0.26834409844416746,-0.19457757079334667,0.0,-0.28649782379042626,-0.25511948336174806,-0.1350694011972016,AfD
nenn afd,2.703335042936743,0.05761671631007611,0.17974694185107265,-0.1494671546134339,-0.0757006269626131,0.0,-0.1676208799596926,-0.1362425395310145,-0.016192457366468106,nenn afd
Partei,3.634030533949359,0.06102165231358398,0.0834905990439683,-0.44532331498496935,-0.3715567873341485,0.0,0.39235503709924147,-0.4320986999025498,-0.31204861773800346,Partei
afd partei,2.662385531922504,0.03368451084846274,0.20341647948043287,-0.13420348015488953,-0.060436952504068685,0.0,-0.15235720550114823,-0.12097886507247012,-0.0009287829079236017,afd partei
Russlands,4.796751437654564,0.04130599464025578,0.305237952057008,-0.7229198477190472,-0.6491533200682267,0.0,-0.741073573065306,0.6341184033792538,-0.5896451504720813,Russlands
partei russlands,2.6263286438261004,0.008885954046259725,0.2299350652605639,-0.12056786077058029,-0.04680133311975952,0.0,-0.138721586116839,-0.10734324568816085,0.012706836476385755,partei russlands
russlands der,2.5920884284890695,-0.024044505762499068,0.27135149978091044,-0.10744483658623986,-0.033678308935419066,0.0,-0.1255985619324986,-0.09422022150382037,0.025829860660726036,russlands der
spiegel bundestag,2.70804698672701,0.0760999692094233,0.13880135447161476,-0.15120864872909703,-0.07744212107827643,0.0,-0.1693623740753559,-0.13798403364667775,-0.01793395148213131,spiegel bundestag
Kanzler,17.52661438967581,0.48262207137291074,-0.03148786509587574,-1.1124200615727056,-0.8148906505303211,0.0,-0.8458777860815265,-0.5537053034021867,-1.885426793419397,Kanzler
bundestag kanzler,2.8748882507776092,0.054362891303338656,0.30148742823888985,-0.21099474694786027,-0.13722821929703943,0.0,-0.22914847229411894,-0.19777013186544085,-0.07772004970089438,bundestag kanzler
kanzler scholz,9.299461214668321,0.5226189021157254,-0.25459557275518724,-1.3849374073230662,-0.16333574957907426,0.0,-1.403091132669325,-0.37548382445624073,-1.2516627100761004,kanzler scholz
Regierungsarbeit,2.960165267107747,-0.012917425069886296,0.46988050264626224,-0.24022604300840683,-0.16645951535758613,0.0,-0.2583797683546655,-0.22700142792598735,-0.10695134576144086,Regierungsarbeit
scholz regierungsarbeit,2.960165267107747,-0.012917425069886296,0.46988050264626224,-0.24022604300840683,-0.16645951535758613,0.0,-0.2583797683546655,-0.22700142792598735,-0.10695134576144086,scholz regierungsarbeit
erklären,2.848828930405348,-0.0852723610207444,0.5275800271357532,-0.20188895097392215,-0.1281224233231014,0.0,-0.22004267632018096,-0.18866433589150286,-0.0686142537269563,erklären
regierungsarbeit erklär,2.848828930405348,-0.0852723610207444,0.5275800271357532,-0.20188895097392215,-0.1281224233231014,0.0,-0.22004267632018096,-0.18866433589150286,-0.0686142537269563,regierungsarbeit erklär
bleibt,4.645976405186922,0.10712742021791798,0.1810621953487438,-0.6909824985620725,1.124498111444257,0.0,-0.7091362239083311,-0.6777578834796528,-0.5577078013151063,bleibt
erklär bleib,2.675445416127308,-0.06850470619388971,0.40776184702482077,-0.13909681993712072,-0.06533029228630008,0.0,-0.1572505452833795,-0.12587220485470135,-0.005822122690154938,erklär bleib
meist,2.7814621943657145,0.01566053082609047,0.3225879316021409,-0.17795770137425268,-0.10419117372343206,0.0,-0.1961114267205114,-0.16473308629183336,-0.04468300412728682,meist
bleib meist,2.631832206364371,-0.06715779682135016,0.3778844301781248,-0.1226612027982689,-0.048894675147448184,0.0,-0.1408149281445276,-0.1094365877158495,0.010613494448696865,bleib meist
ruhig,2.602569749544751,-0.06691123878577218,0.357923535458768,-0.11148026487437897,-0.03771373722355826,0.0,-0.12963399022063787,-0.09825564979195958,0.02179443237258672,ruhig
meist ruhig,2.602569749544751,-0.06691123878577218,0.357923535458768,-0.11148026487437897,-0.03771373722355826,0.0,-0.12963399022063787,-0.09825564979195958,0.02179443237258672,meist ruhig
Eine,5.42853465152458,0.0436916161162477,-0.20343259728770588,-0.2641906587478451,1.2088765758462197,0.0,-0.13639425525250237,-0.8334255635952699,-0.7133754814307235,Eine
Frage,3.0931150528011506,0.17766664806237928,0.1375996711678691,-0.28415963356169244,-0.21039310591087176,0.0,-0.3023133589079512,-0.270935018479273,-0.1508849363147266,Frage
eine frage,2.5579521692788805,-0.06752644129466498,0.32757135748263533,-0.09418794724692621,-0.02042141959610548,0.0,-0.11234167259318492,-0.08096333216450674,0.03908675000003977,eine frage
frage afd,2.5298743006730113,-0.0685068281478245,0.3084755768810135,-0.08315056072542917,-0.009384033074608413,0.0,-0.101304286071688,-0.0699259456430097,0.050124136521536564,frage afd
steigende,2.509248134156079,-0.06950742287963826,0.2944215349980898,-0.07496410287391891,-0.0011975752230981383,0.0,-0.09311782822017763,-0.06173948779149939,0.058310594373047156,steigende
afd steigend,2.509248134156079,-0.06950742287963826,0.2944215349980898,-0.07496410287391891,-0.0011975752230981383,0.0,-0.09311782822017763,-0.06173948779149939,0.058310594373047156,afd steigend
Energiekosten,2.6856775580679937,-0.06108098552351647,0.40176063619623015,-0.14291398824835655,-0.06914746059753578,0.0,-0.16106771359461525,-0.1296893731659372,-0.009639291001390557,Energiekosten
steigend energiekosten,2.4900409703687334,-0.07064528654118131,0.28129475055738723,-0.06728010705331984,0.006486420597500886,0.0,-0.08543383239957841,-0.054055491970900385,0.06599459019364613,steigend energiekosten
ändert,2.4679104328938273,-0.07219388532770356,0.2660978683770982,-0.05835275676128432,0.015413770889536462,0.0,-0.07650648210754286,-0.04512814167886471,0.07492194048568156,ändert
energiekosten änder,2.4679104328938273,-0.07219388532770356,0.2660978683770982,-0.05835275676128432,0.015413770889536462,0.0,-0.07650648210754286,-0.04512814167886471,0.07492194048568156,energiekosten änder
wie wladimir,3.1610754792868327,-0.49311484193020133,-0.35765776976229774,-0.30589325399096196,-0.23212672634014125,0.0,-0.3240469793372207,1.3163297335812556,-0.17261855674399607,wie wladimir
versucht,3.8735197916129267,-0.4536667595156217,-0.21567986143738413,-0.5091445433163693,-0.4353780156655485,0.0,-0.527298268662628,1.3619792797602934,-0.3758698460694033,versucht
putin versuch,3.6572499817624013,-0.4777273265552853,-0.15822775475909784,-0.451692436638083,-0.37792590898726214,0.0,-0.4698461619843417,1.3299824015569022,-0.31841773939111695,putin versuch
Nord,3.7873680127221934,-0.10929912082945037,-0.03906491448866807,-0.4866522648508456,-0.4128857372000249,0.0,-0.5048059901971045,0.9638652334610501,-0.3533775676038798,Nord
versuch nord,2.669587584923792,-0.3241265285941882,-0.18866945642628488,-0.13690494065494888,-0.06313841300412815,0.0,-0.15505866600120757,0.9857983273436803,-0.0036302434079830783,versuch nord
Stream,3.71313568029285,-0.1076838662690779,-0.024586218224353328,-0.4668576592347766,-0.39309113158395587,0.0,-0.4850113845810355,0.9388604460458307,-0.33358296198781073,Stream
nord stream,3.71313568029285,-0.1076838662690779,-0.024586218224353328,-0.4668576592347766,-0.39309113158395587,0.0,-0.4850113845810355,0.9388604460458307,-0.33358296198781073,nord stream
durchzudrücken,2.5663296767069474,-0.28467926747007316,-0.1492221953021696,-0.0974576795308338,-0.0236911518800131,0.0,-0.11561140487709265,0.8789182345325638,0.035817017716132125,durchzudrücken
stream durchdrück,2.5663296767069474,-0.28467926747007316,-0.1492221953021696,-0.0974576795308338,-0.0236911518800131,0.0,-0.11561140487709265,0.8789182345325638,0.035817017716132125,stream durchdrück
STERN.de,2.5011607750269103,-0.2589574648143416,-0.12350039264643796,-0.0717358768751021,0.0020306507757185746,0.0,-0.08988960222136079,0.7998905018905971,0.061538820371863756,STERN.de
durchdrück stern.d,2.5011607750269103,-0.2589574648143416,-0.12350039264643796,-0.0717358768751021,0.0020306507757185746,0.0,-0.08988960222136079,0.7998905018905971,0.061538820371863756,durchdrück stern.d
Das,13.490543377811855,0.05010007858041952,-0.0474664700205396,0.2671992607583927,-1.6832033645517024,0.0,-0.038275869086124084,-0.09686333555535138,0.30259145754836647,Das
stern.d das,2.4779236704796834,-0.24962351054708093,-0.11416643837917738,-0.06240192260784152,0.011364605042979054,0.0,-0.08055564795410024,0.7690516155906905,0.0708727746391244,stern.d das
das gas,2.4691169203513192,-0.24606309527660275,-0.11060602310869935,-0.058841507337363534,0.01492502031345719,0.0,-0.07699523268362224,0.756954823194502,0.07443318990960225,das gas
fließt,2.4610541993633013,-0.24279232516331026,-0.10733525299540682,-0.05557073722407093,0.018195790426749837,0.0,-0.07372446257032976,0.7456729846471883,0.07770396002289497,fließt
gas fließ,2.638334786288597,-0.11048516554534357,-0.17689341389428417,-0.12512889812294828,-0.05136237047212751,0.0,-0.14328262346920692,0.6761148237483111,0.008145799124017425,gas fließ
lange,3.3522398559627504,-0.2724772152293387,-0.12895681597390352,0.6958407980480292,-0.2908431512325301,0.0,-0.3827634042296096,0.4230520499747829,-0.23133498163638488,lange
fließ lange,2.453634361113042,-0.23977286877405998,-0.10431579660615643,-0.05255128083482051,0.021215246815999986,0.0,-0.07070500618107937,0.735110448023313,0.08072341641214519,fließ lange
gibt,4.597573676757773,-0.06500249494735007,-0.13867137779355557,0.5346271962512984,0.23586228011029894,0.0,-0.698663370858841,0.19111673325311704,-0.5472349482656165,gibt
russland geb,2.5011607750269103,-0.2589574648143416,-0.12350039264643796,-0.0717358768751021,0.0020306507757185746,0.0,-0.08988960222136079,0.7998905018905971,0.061538820371863756,russland geb
